LOT,NO,변환,생산량,제품명,코멘트,결점종류,X좌표,Y좌표,Y사이즈,X사이즈,사이즈,밸류,마킹레벨
20220324CC02022,11127,20220324CC0202211127,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1283,1480789,0.376,0.3,0.338,79,3
20220324CC02022,11201,20220324CC0202211201,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1259,1482225,0.269,0.35,0.3095,63,3
20220324CC02022,11227,20220324CC0202211227,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1261,1482637,0.269,0.25,0.2595,43,10
20220324CC02022,11267,20220324CC0202211267,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1275,1483591,0.161,0.35,0.2555,57,10
20220324CC02022,11283,20220324CC0202211283,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1305,1483811,0.269,0.4,0.3345,47,3
20220324CC02022,11287,20220324CC0202211287,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1225,1483750,0.215,0.45,0.3325,54,3
20220324CC02022,11319,20220324CC0202211319,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1269,1484274,0.269,0.45,0.3595,36,10
20220324CC02022,11327,20220324CC0202211327,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1257,1484435,0.107,0.5,0.3035,45,3
20220324CC02022,11342,20220324CC0202211342,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1255,1484619,0.215,0.35,0.2825,54,10
20220324CC02022,11377,20220324CC0202211377,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1301,1485067,0.215,0.3,0.2575,48,10
20220324CC02022,11438,20220324CC0202211438,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1246,1486112,0.215,0.45,0.3325,46,3
20220324CC02022,11486,20220324CC0202211486,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1248,1486799,0.215,0.4,0.3075,54,3
20220324CC02022,11495,20220324CC0202211495,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1266,1486967,0.161,0.35,0.2555,62,10
20220324CC02022,11534,20220324CC0202211534,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1275,1487368,0.215,0.3,0.2575,52,10
20220324CC02022,11561,20220324CC0202211561,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1320,1487684,0.215,0.4,0.3075,48,3
20220324CC02022,11605,20220324CC0202211605,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1254,1488301,0.376,0.35,0.363,57,3
20220324CC02022,11610,20220324CC0202211610,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1293,1488417,0.269,0.55,0.4095,56,3
20220324CC02022,11688,20220324CC0202211688,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1271,1489240,0.269,0.45,0.3595,74,3
20220324CC02022,11699,20220324CC0202211699,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1276,1489366,0.215,0.55,0.3825,46,3
20220324CC02022,11718,20220324CC0202211718,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1276,1489580,0.322,0.35,0.336,70,3
20220324CC02022,11767,20220324CC0202211767,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1268,1490267,0.269,0.55,0.4095,59,3
20220324CC02022,11778,20220324CC0202211778,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1246,1490336,0.322,0.3,0.311,54,3
20220324CC02022,11808,20220324CC0202211808,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1327,1490689,0.215,0.45,0.3325,51,3
20220324CC02022,11827,20220324CC0202211827,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1233,1490872,0.161,0.45,0.3055,48,3
20220324CC02022,11840,20220324CC0202211840,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1282,1491016,0.215,0.3,0.2575,41,10
20220324CC02022,11861,20220324CC0202211861,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1246,1491321,0.215,0.35,0.2825,56,10
20220324CC02022,11890,20220324CC0202211890,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1268,1491681,0.269,0.45,0.3595,58,3
20220324CC02022,11985,20220324CC0202211985,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1248,1492749,0.161,0.35,0.2555,50,10
20220324CC02022,12006,20220324CC0202212006,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1236,1493022,0.215,0.3,0.2575,45,10
20220324CC02022,12047,20220324CC0202212047,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1255,1493612,0.107,0.4,0.2535,60,10
20220324CC02022,12127,20220324CC0202212127,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1233,1494436,0.161,0.55,0.3555,39,10
20220324CC02022,12241,20220324CC0202212241,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1267,1495814,0.322,0.3,0.311,64,3
20220324CC02022,12254,20220324CC0202212254,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1258,1495872,0.215,0.5,0.3575,55,3
20220324CC02022,12362,20220324CC0202212362,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1274,1497088,0.161,0.35,0.2555,47,10
20220324CC02022,12396,20220324CC0202212396,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1280,1497435,0.322,0.3,0.311,54,3
20220324CC02022,12414,20220324CC0202212414,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1245,1497670,0.322,0.75,0.536,49,3
20220324CC02022,12415,20220324CC0202212415,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1272,1497628,0.376,0.35,0.363,48,3
20220324CC02022,12417,20220324CC0202212417,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1260,1497589,0.376,0.4,0.388,48,3
20220324CC02022,12419,20220324CC0202212419,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1240,1497594,0.269,0.35,0.3095,52,3
20220324CC02022,12500,20220324CC0202212500,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1297,1498654,0.376,0.3,0.338,46,3
20220324CC02022,12540,20220324CC0202212540,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1270,1499089,0.269,0.45,0.3595,55,3
20220324CC02022,12564,20220324CC0202212564,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1275,1499321,0.376,0.35,0.363,50,3
20220324CC02022,12575,20220324CC0202212575,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1331,1499384,0.161,0.55,0.3555,48,3
20220324CC02022,12632,20220324CC0202212632,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1289,1500084,0.269,0.4,0.3345,46,3
20220324CC02022,12635,20220324CC0202212635,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1241,1500051,0.322,0.3,0.311,48,3
20220324CC02022,12639,20220324CC0202212639,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1274,1500116,0.269,0.25,0.2595,49,10
20220324CC02022,12641,20220324CC0202212641,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1269,1500181,0.376,0.4,0.388,53,3
20220324CC02022,12668,20220324CC0202212668,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1278,1500527,0.43,0.25,0.34,51,3
20220324CC02022,12674,20220324CC0202212674,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1275,1500508,0.483,0.45,0.4665,58,3
20220324CC02022,12706,20220324CC0202212706,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1272,1500934,0.215,0.4,0.3075,62,3
20220324CC02022,12786,20220324CC0202212786,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1263,1501783,0.483,0.7,0.5915,57,3
20220324CC02022,12802,20220324CC0202212802,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1290,1501907,0.161,0.45,0.3055,51,3
20220324CC02022,12828,20220324CC0202212828,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1268,1502227,0.269,0.35,0.3095,42,3
20220324CC02022,12854,20220324CC0202212854,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1277,1502607,0.161,0.45,0.3055,51,3
20220324CC02022,12858,20220324CC0202212858,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1260,1502607,0.215,0.4,0.3075,47,3
20220324CC02022,12910,20220324CC0202212910,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1236,1503117,0.161,0.35,0.2555,44,10
20220324CC02022,12951,20220324CC0202212951,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1260,1503725,0.215,0.3,0.2575,55,10
20220324CC02022,12957,20220324CC0202212957,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1239,1503676,0.322,0.35,0.336,47,3
20220324CC02022,12958,20220324CC0202212958,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1270,1503662,0.269,0.25,0.2595,47,10
20220324CC02022,12976,20220324CC0202212976,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1262,1503864,0.215,0.45,0.3325,59,3
20220324CC02022,13041,20220324CC0202213041,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1300,1504628,0.269,0.4,0.3345,58,3
20220324CC02022,13056,20220324CC0202213056,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1297,1504817,0.215,0.55,0.3825,61,3
20220324CC02022,13080,20220324CC0202213080,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1278,1504971,0.269,0.4,0.3345,49,3
20220324CC02022,13120,20220324CC0202213120,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1278,1505487,0.215,0.4,0.3075,55,3
20220324CC02022,13129,20220324CC0202213129,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1249,1505598,0.269,0.35,0.3095,54,3
20220324CC02022,13133,20220324CC0202213133,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1263,1505625,0.269,0.4,0.3345,53,3
20220324CC02022,13184,20220324CC0202213184,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1266,1506196,0.269,0.35,0.3095,47,3
20220324CC02022,13238,20220324CC0202213238,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1278,1506906,0.269,0.4,0.3345,73,3
20220324CC02022,13287,20220324CC0202213287,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1276,1507342,0.215,0.4,0.3075,55,3
20220324CC02022,13371,20220324CC0202213371,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1264,1508297,0.215,0.65,0.4325,57,3
20220324CC02022,13390,20220324CC0202213390,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1277,1508478,0.483,0.4,0.4415,54,3
20220324CC02022,13393,20220324CC0202213393,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1263,1508518,0.215,0.35,0.2825,49,10
20220324CC02022,13410,20220324CC0202213410,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1238,1508779,0.269,0.55,0.4095,48,3
20220324CC02022,13413,20220324CC0202213413,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1279,1508761,0.161,0.35,0.2555,53,10
20220324CC02022,13530,20220324CC0202213530,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1280,1510054,0.322,0.5,0.411,61,2
20220324CC02022,13550,20220324CC0202213550,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1312,1510308,0.215,0.5,0.3575,60,3
20220324CC02022,13581,20220324CC0202213581,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1379,239707,0.215,0.35,0.2825,34,10
20220324CC02022,13600,20220324CC0202213600,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1381,762426,0.215,0.3,0.2575,30,10
20220324CC02022,13609,20220324CC0202213609,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1378,1133122,0.161,0.35,0.2555,36,10
20220324CC02022,13615,20220324CC0202213615,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1402,1253695,0.591,0.6,0.5955,116,2
20220324CC02022,13716,20220324CC0202213716,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,흑점,80,733355,1.035,1.035,1.035,-47,1
20220324CC02022,13781,20220324CC0202213781,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,백점,332,756920,1.51,1.51,1.51,121,1
20220324CC02022,13790,20220324CC0202213790,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,주기불량,333,761831,1.048,1.048,1.048,75,3
20220324CC02022,13794,20220324CC0202213794,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/미마킹,주기불량,333,764025,0.545,0.545,0.545,36,6
20220324CC02022,13848,20220324CC0202213848,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,흑점,419,564912,4.22,4.22,4.22,-58,1
20220324CC02022,13926,20220324CC0202213926,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,흑점,599,364687,1.781,1.781,1.781,-43,1
20220324CC02022,13954,20220324CC0202213954,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/미마킹,백점,623,622232,0.602,0.602,0.602,39,6
20220324CC02022,14005,20220324CC0202214005,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/미마킹,백점,653,739706,0.363,0.363,0.363,26,6
20220324CC02022,14027,20220324CC0202214027,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,백점,623,933174,0.561,0.561,0.561,40,5
20220324CC02022,14061,20220324CC0202214061,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,백점,722,495810,2.876,2.876,2.876,164,1
20220324CC02022,14075,20220324CC0202214075,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,백점,680,630845,0.824,0.824,0.824,44,4
20220324CC02022,14130,20220324CC0202214130,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,백점,726,903079,1.607,1.607,1.607,163,1
20220324CC02022,14150,20220324CC0202214150,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/미마킹,백점,787,1208259,0.502,0.502,0.502,34,6
20220324CC02022,14213,20220324CC0202214213,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,백점,936,1076279,2.086,2.086,2.086,175,1
20220324CC02022,14261,20220324CC0202214261,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/미마킹,백점,995,628845,0.477,0.477,0.477,31,6
20220324CC02022,14270,20220324CC0202214270,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,흑점,981,681314,1.147,1.147,1.147,-49,1
20220324CC02022,14280,20220324CC0202214280,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/미마킹,백점,1102,884151,0.353,0.353,0.353,26,6
20220324CC02022,14310,20220324CC0202214310,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/미마킹,흑점,1124,1505623,0.118,0.118,0.118,-16,10
20220324CC02022,14343,20220324CC0202214343,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/미마킹,흑점,1141,621770,0.478,0.478,0.478,-38,3
20220324CC02022,14348,20220324CC0202214348,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,백점,1164,689130,0.643,0.643,0.643,42,5
20220324CC02022,14419,20220324CC0202214419,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/미마킹,라인,1351,319231,1,1,1,308,9
20220324CC02022,14487,20220324CC0202214487,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/미마킹,백점,1284,1349318,0.327,0.327,0.327,24,6
20220324CC02022,14495,20220324CC0202214495,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/미마킹,흑점,1463,2249,0.11,0.11,0.11,-17,10
20220324CC02022,14555,20220324CC0202214555,1512,W3.1 코팅 ON46 ALR4 AD5M S7,엣지경계/마킹,백점,64,733437,1.719,3.3,2.5095,145,1
20220324CC02022,14618,20220324CC0202214618,1512,W3.1 코팅 ON46 ALR4 AD5M S7,엣지경계/마킹,반짝눌림,445,564634,0,0,0,3811,1
20220324CC02022,14649,20220324CC0202214649,1512,W3.1 코팅 ON46 ALR4 AD5M S7,엣지경계/마킹,눌림,340,758634,0,0,0,3051,2
20220324CC02022,14709,20220324CC0202214709,1512,W3.1 코팅 ON46 ALR4 AD5M S7,엣지경계/마킹,찍힘,665,630902,4.298,3.4,3.849,71,6
20220324CC02022,14764,20220324CC0202214764,1512,W3.1 코팅 ON46 ALR4 AD5M S7,엣지경계/마킹,반짝눌림,668,290108,0,0,0,3073,1
20220324CC02022,14815,20220324CC0202214815,1512,W3.1 코팅 ON46 ALR4 AD5M S7,엣지경계/마킹,반짝눌림,745,737338,0,0,0,2319,1
20220324CC02022,14837,20220324CC0202214837,1512,W3.1 코팅 ON46 ALR4 AD5M S7,엣지경계/마킹,찍힘,798,910909,3.116,2.15,2.633,124,6
20220324CC02022,14860,20220324CC0202214860,1512,W3.1 코팅 ON46 ALR4 AD5M S7,엣지경계/마킹,찍힘,827,705944,2.901,1.55,2.2255,72,6
20220324CC02022,14866,20220324CC0202214866,1512,W3.1 코팅 ON46 ALR4 AD5M S7,엣지경계/마킹,찍힘,1001,954209,4.244,2.8,3.522,65,6
20220324CC02022,14876,20220324CC0202214876,1512,W3.1 코팅 ON46 ALR4 AD5M S7,엣지경계/마킹,찍힘,960,1235636,6.5,3.35,4.925,108,6
20220324CC02022,14878,20220324CC0202214878,1512,W3.1 코팅 ON46 ALR4 AD5M S7,엣지경계/마킹,찍힘,961,1235652,4.136,2.95,3.543,67,6
20220324CC02022,14917,20220324CC0202214917,1512,W3.1 코팅 ON46 ALR4 AD5M S7,엣지경계/마킹,백점,1097,924483,2.471,3.95,3.2105,156,1
20220324CC02022,14927,20220324CC0202214927,1512,W3.1 코팅 ON46 ALR4 AD5M S7,엣지경계/미마킹,찍힘,1161,1028786,1.128,2.65,1.889,48,7
20220324CC02022,14988,20220324CC0202214988,1512,W3.1 코팅 ON46 ALR4 AD5M S7,엣지경계/미마킹,찍힘,1470,1364397,0.967,0.8,0.8835,92,7
20220324CC02022,15017,20220324CC0202215017,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,238,1482143,2,2,2,1637,2
20220324CC02022,15039,20220324CC0202215039,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,238,1491388,2,2,2,1179,2
20220324CC02022,15050,20220324CC0202215050,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,353,1495989,2,2,2,1496,2
20220324CC02022,15062,20220324CC0202215062,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,314,1499419,2,2,2,1013,2
20220324CC02022,15107,20220324CC0202215107,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,538,1470473,2,2,2,1599,2
20220324CC02022,15110,20220324CC0202215110,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,614,1471644,2,2,2,1270,2
20220324CC02022,15135,20220324CC0202215135,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,499,1482143,2,2,2,1681,2
20220324CC02022,15153,20220324CC0202215153,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,538,1486772,2,2,2,1736,2
20220324CC02022,15202,20220324CC0202215202,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/마킹,TD라인,691,1498276,2,2,2,1871,1
20220324CC02022,15209,20220324CC0202215209,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,461,1499335,2,2,2,1041,2
20220324CC02022,15250,20220324CC0202215250,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,914,1468121,2,2,2,1036,2
20220324CC02022,15298,20220324CC0202215298,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,914,1493693,2,2,2,1657,2
20220324CC02022,15344,20220324CC0202215344,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,761,1505127,2,2,2,1754,2
20220324CC02022,15362,20220324CC0202215362,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,1214,1471551,2,2,2,1092,2
20220324CC02022,15369,20220324CC0202215369,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,1253,1476320,2,2,2,1124,2
20220324CC02022,15405,20220324CC0202215405,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,1061,1492536,2,2,2,1002,2
20220324CC02022,15416,20220324CC0202215416,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,1176,1497137,2,2,2,1588,2
20220324CC02022,15469,20220324CC0202215469,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영반사/미마킹,TD라인,1361,1501711,2,2,2,1179,2
20220324CC02022,1552,20220324CC020221552,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1216,398368,0.322,0.378,0.35,62,10
20220324CC02022,1554,20220324CC020221554,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1174,413083,0.322,0.594,0.458,56,10
20220324CC02022,1581,20220324CC020221581,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1179,535858,0.269,0.378,0.3235,42,10
20220324CC02022,1632,20220324CC020221632,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1249,721046,0.322,0.378,0.35,46,10
20220324CC02022,1640,20220324CC020221640,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1284,750823,0.376,0.27,0.323,46,10
20220324CC02022,1665,20220324CC020221665,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1196,869693,0.269,0.432,0.3505,32,10
20220324CC02022,1673,20220324CC020221673,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1150,927802,0.322,0.432,0.377,57,10
20220324CC02022,1691,20220324CC020221691,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1247,1041372,0.322,0.324,0.323,154,10
20220324CC02022,1699,20220324CC020221699,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1163,1092086,0.269,0.594,0.4315,46,10
20220324CC02022,1732,20220324CC020221732,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1216,1329898,0.591,0.864,0.7275,209,2
20220324CC02022,1733,20220324CC020221733,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1200,1330682,0.322,0.324,0.323,37,10
20220324CC02022,1795,20220324CC020221795,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1205,1481327,0.269,0.594,0.4315,58,10
20220324CC02022,1797,20220324CC020221797,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1233,1481717,0.322,0.324,0.323,55,10
20220324CC02022,1801,20220324CC020221801,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1251,1481976,0.215,0.54,0.3775,48,10
20220324CC02022,1836,20220324CC020221836,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1224,1486946,0.269,0.432,0.3505,48,10
20220324CC02022,1850,20220324CC020221850,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1220,1488121,0.215,0.432,0.3235,45,10
20220324CC02022,1882,20220324CC020221882,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,주기불량,1213,1490676,0.376,0.432,0.404,54,10
20220324CC02022,1889,20220324CC020221889,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1203,1491515,0.215,0.432,0.3235,57,10
20220324CC02022,1895,20220324CC020221895,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1210,1491931,0.215,0.486,0.3505,55,10
20220324CC02022,1926,20220324CC020221926,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1218,1494034,0.269,0.432,0.3505,54,10
20220324CC02022,1927,20220324CC020221927,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,주기불량,1199,1494109,0.43,0.216,0.323,71,10
20220324CC02022,1947,20220324CC020221947,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1204,1494945,0.215,0.54,0.3775,60,10
20220324CC02022,1950,20220324CC020221950,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1226,1495083,0.215,0.432,0.3235,60,10
20220324CC02022,2012,20220324CC020222012,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1193,1498681,0.269,0.378,0.3235,69,10
20220324CC02022,2088,20220324CC020222088,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1210,1501769,0.43,0.432,0.431,59,10
20220324CC02022,2122,20220324CC020222122,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1218,1503621,0.215,0.432,0.3235,50,10
20220324CC02022,2129,20220324CC020222129,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1229,1503898,0.161,0.486,0.3235,55,10
20220324CC02022,2145,20220324CC020222145,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1122,1504425,0.322,0.378,0.35,65,10
20220324CC02022,2162,20220324CC020222162,1512,W3.1 코팅 ON46 ALR4 AD5M S7,미분투과/미마킹,이물,1199,1505056,0.269,0.432,0.3505,62,10
